award_year,season,player,nationality,position,squad,league,nineties,tackles_won,interceptions,blocks,clearances,prog_passes,tackle_pct,aerial_win_pct,psxg_net,save_pct
2025,2425,Breel Embolo,ch SUI,"FW,MF",Monaco,Ligue 1,20.5,17,3,9,10,55,31.3,50.0,,
2025,2425,Emanuel Emegha,nl NED,FW,Strasbourg,Ligue 1,25.5,6,1,7,30,14,33.3,40.0,,
2025,2425,Emerson,br BRA,DF,Milan,Serie A,15.3,28,14,23,56,68,47.1,63.2,,
2025,2425,Yunus Emre Konak,tr TUR,"FW,MF",Brentford,Premier League,0.5,4,0,1,0,2,50.0,35.7,,
2025,2425,Julio Enciso,py PAR,"MF,FW",Ipswich Town,Premier League,9.7,9,1,11,6,28,36.4,32.0,,
2025,2425,Julio Enciso,py PAR,"MF,FW",Brighton,Premier League,3.3,0,0,5,1,14,0.0,54.5,,
2025,2425,Wataru Endo,jp JPN,"MF,DF",Liverpool,Premier League,3.0,8,6,2,9,19,60.0,42.9,,
2025,2425,Endrick,br BRA,FW,Real Madrid,La Liga,4.0,1,4,0,1,8,33.3,60.0,,
2025,2425,Yannik Engelhardt,de GER,"MF,DF",Como,Serie A,12.9,12,11,11,27,54,59.3,55.0,,
2025,2425,Arne Engels,be BEL,"MF,FW",Augsburg,Bundesliga,0.9,0,0,1,0,1,,100.0,,
2025,2425,Christian Eriksen,dk DEN,MF,Manchester Utd,Premier League,11.8,9,7,6,8,55,40.7,25.0,,
2025,2425,Martin Erlic,hr CRO,DF,Bologna,Serie A,3.7,0,2,0,9,11,50.0,52.6,,
2025,2425,Patrick Erras,de GER,DF,Holstein Kiel,Bundesliga,9.2,5,9,3,64,25,22.2,62.8,,
2025,2425,Alfonso Espino,uy URU,DF,Rayo Vallecano,La Liga,9.3,24,12,12,32,39,55.3,56.0,,
2025,2425,Sebastiano Esposito,it ITA,"FW,MF",Empoli,Serie A,25.9,29,12,41,14,93,51.4,31.7,,
2025,2425,Romain Esse,eng ENG,MF,Crystal Palace,Premier League,1.5,6,1,1,2,7,100.0,60.0,,
2025,2425,Samuel Essende,cd COD,FW,Augsburg,Bundesliga,18.2,6,0,12,11,21,75.0,43.8,,
2025,2425,Dario Essugo,pt POR,MF,Las Palmas,La Liga,21.5,45,42,7,47,76,60.9,48.4,,
2025,2425,Estanis,es ESP,FW,Bologna,Serie A,0.1,0,0,1,0,0,,,,
2025,2425,Nahuel Estévez,ar ARG,MF,Parma,Serie A,7.3,6,3,8,26,30,40.0,82.4,,
2025,2425,Pervis Estupiñán,ec ECU,DF,Brighton,Premier League,26.7,43,37,28,65,132,66.7,63.9,,
2025,2425,Etienne Eto'o,cm CMR,FW,Rayo Vallecano,La Liga,0.4,0,0,0,1,0,0.0,75.0,,
2025,2425,Karl Etta,cm CMR,"MF,FW",Villarreal,La Liga,0.4,0,0,0,0,0,0.0,100.0,,
2025,2425,Evanilson,br BRA,FW,Bournemouth,Premier League,25.8,10,1,11,21,28,66.7,40.4,,
2025,2425,Jake Evans,,FW,Leicester City,Premier League,0.3,1,0,0,1,0,0.0,0.0,,
2025,2425,Jonny Evans,nir NIR,DF,Manchester Utd,Premier League,3.5,6,5,1,15,10,50.0,75.0,,
2025,2425,Edu Expósito,es ESP,MF,Espanyol,La Liga,11.6,13,15,8,21,64,39.1,50.0,,
2025,2425,Eberechi Eze,eng ENG,"MF,FW",Crystal Palace,Premier League,28.8,22,11,17,10,97,47.2,15.9,,
2025,2425,Abde Ezzalzouli,ma MAR,"FW,MF",Betis,La Liga,22.0,25,7,27,19,68,55.6,41.3,,
2025,2425,Giovanni Fabbian,it ITA,MF,Bologna,Serie A,11.4,6,2,9,4,17,53.8,35.2,,
2025,2425,Łukasz Fabiański,pl POL,GK,West Ham,Premier League,12.9,0,0,0,5,0,0.0,75.0,1.6,74.6
2025,2425,Alieu Fadera,gm GAM,"FW,DF",Como,Serie A,18.3,47,12,28,10,36,44.4,42.3,,
2025,2425,Wout Faes,be BEL,DF,Leicester City,Premier League,31.3,26,26,7,185,86,52.1,55.6,,
2025,2425,Nicolò Fagioli,it ITA,MF,Fiorentina,Serie A,10.7,10,5,10,12,50,40.9,20.0,,
2025,2425,Nicolò Fagioli,it ITA,MF,Juventus,Serie A,6.3,10,2,3,5,41,66.7,50.0,,
2025,2425,Romain Faivre,fr FRA,"MF,FW",Brest,Ligue 1,10.0,10,4,8,3,44,50.0,41.2,,
2025,2425,Wladimiro Falcone,it ITA,GK,Lecce,Serie A,38.0,0,0,0,29,0,,100.0,-1.2,72.4
2025,2425,Davide Faraoni,it ITA,DF,Hellas Verona,Serie A,2.9,9,2,2,12,3,33.3,10.0,,
2025,2425,Abdul Fatawu Issahaku,gh GHA,FW,Leicester City,Premier League,6.4,15,4,18,12,17,57.9,51.9,,
2025,2425,Ansu Fati,es ESP,FW,Barcelona,La Liga,2.6,1,1,3,0,6,50.0,22.2,,
2025,2425,Khalil Fayad,fr FRA,"MF,FW",Montpellier,Ligue 1,11.4,16,10,12,15,50,53.6,60.0,,
2025,2425,Jacopo Fazzini,it ITA,MF,Empoli,Serie A,15.4,19,6,19,24,49,56.5,44.2,,
2025,2425,Nabil Fekir,fr FRA,MF,Betis,La Liga,2.0,2,0,4,0,10,50.0,0.0,,
2025,2425,Mattia Felici,it ITA,"MF,FW",Cagliari,Serie A,10.3,12,7,14,7,19,36.4,41.2,,
2025,2425,Luiz Felipe,it ITA,DF,Marseille,Ligue 1,1.4,3,3,1,5,4,50.0,50.0,,
2025,2425,João Félix,pt POR,"FW,MF",Chelsea,Premier League,4.1,3,3,5,2,26,55.6,44.4,,
2025,2425,João Félix,pt POR,MF,Milan,Serie A,8.4,6,1,9,9,40,28.6,50.0,,
2025,2425,Frank Feller,de GER,GK,Heidenheim,Bundesliga,1.3,0,0,0,1,0,,,0.3,100.0
2025,2425,Kiko Femenía,es ESP,DF,Villarreal,La Liga,24.7,34,40,14,62,112,57.9,29.4,,
2025,2425,Evan Ferguson,ie IRL,FW,West Ham,Premier League,1.7,1,1,0,1,1,,33.3,,
2025,2425,Evan Ferguson,ie IRL,FW,Brighton,Premier League,2.7,3,0,1,4,1,40.0,30.8,,
2025,2425,Lewis Ferguson,sct SCO,MF,Bologna,Serie A,10.9,13,5,8,9,53,56.3,53.3,,
2025,2425,Zinedine Ferhat,dz ALG,"FW,MF",Angers,Ligue 1,9.4,7,10,9,12,40,30.8,45.9,,
2025,2425,Bruno Fernandes,pt POR,MF,Manchester Utd,Premier League,33.5,50,26,55,35,325,40.0,44.0,,
2025,2425,Edimilson Fernandes,ch SUI,"MF,DF",Brest,Ligue 1,12.3,7,20,5,38,40,53.8,55.6,,
2025,2425,Mateus Fernandes,pt POR,MF,Southampton,Premier League,32.3,48,28,36,35,145,45.8,62.5,,
2025,2425,Aitor Fernández,es ESP,GK,Osasuna,La Liga,1.0,0,0,0,2,0,,,1.2,100.0
2025,2425,Álvaro Fernández,es ESP,GK,Sevilla,La Liga,8.3,0,0,0,7,0,0.0,100.0,-5.0,61.1
2025,2425,Enzo Fernández,ar ARG,MF,Chelsea,Premier League,32.7,33,13,46,23,212,36.9,32.6,,
2025,2425,Pelayo Fernandez,es ESP,DF,Rayo Vallecano,La Liga,1.1,0,2,0,9,1,,50.0,,
2025,2425,Roberto Férnandez,es ESP,FW,Espanyol,La Liga,16.6,4,3,12,26,17,0.0,38.6,,
2025,2425,Valery Fernández,es ESP,"MF,FW",Mallorca,La Liga,3.4,7,0,1,1,5,71.4,20.0,,
2025,2425,Matias Fernandez-Pardo,be BEL,"FW,MF",Lille,Ligue 1,11.8,9,3,13,6,26,50.0,0.0,,
2025,2425,André Ferreira,pt POR,GK,Valladolid,La Liga,6.0,0,0,0,4,0,,0.0,-4.7,56.4
2025,2425,Jordan Ferri,fr FRA,MF,Montpellier,Ligue 1,19.7,23,9,10,20,137,40.9,46.4,,
2025,2425,Daniel Fila,cz CZE,FW,Venezia,Serie A,5.5,0,0,2,5,8,0.0,25.9,,
2025,2425,Karol Fila,pl POL,MF,Strasbourg,Ligue 1,0.1,0,0,1,0,0,,,,
2025,2425,Kilian Fischer,de GER,DF,Wolfsburg,Bundesliga,25.5,44,19,27,98,110,52.8,36.8,,
2025,2425,Mark Flekken,nl NED,GK,Brentford,Premier League,36.4,4,0,0,26,0,33.3,100.0,-0.3,73.4
2025,2425,Alessandro Florenzi,it ITA,FW,Milan,Serie A,0.1,0,0,0,0,0,,,,
2025,2425,Mateo Flores,es ESP,MF,Betis,La Liga,1.7,1,2,2,3,9,100.0,0.0,,
2025,2425,Phil Foden,eng ENG,"MF,FW",Manchester City,Premier League,19.7,5,9,26,7,103,38.9,25.0,,
2025,2425,Malick Fofana,be BEL,FW,Lyon,Ligue 1,17.7,11,8,32,6,45,47.1,14.3,,
2025,2425,Rayan Fofana,fr FRA,"FW,MF",Lens,Ligue 1,0.3,2,0,1,0,0,,0.0,,
2025,2425,Seko Fofana,ci CIV,MF,Rennes,Ligue 1,9.4,7,7,5,7,72,28.6,70.0,,
2025,2425,Wesley Fofana,fr FRA,DF,Chelsea,Premier League,13.0,12,14,4,55,32,42.9,69.2,,
2025,2425,Yahia Fofana,ci CIV,GK,Angers,Ligue 1,33.0,0,1,0,25,0,0.0,66.7,12.5,74.2
2025,2425,Youssouf Fofana,fr FRA,MF,Milan,Serie A,27.8,34,19,7,24,176,50.0,34.4,,
2025,2425,Jonas Föhrenbach,de GER,DF,Heidenheim,Bundesliga,20.4,24,16,37,57,59,62.9,45.2,,
2025,2425,Michael Folorunsho,it ITA,"FW,MF",Fiorentina,Serie A,7.2,12,4,11,10,21,40.0,59.3,,
2025,2425,Michael Folorunsho,it ITA,"FW,MF",Napoli,Serie A,0.4,2,1,0,1,0,50.0,50.0,,
2025,2425,Lamine Fomba,fr FRA,MF,Saint-Étienne,Ligue 1,2.4,6,4,4,5,18,28.6,33.3,,
2025,2425,Carlos Forbs,pt POR,"MF,FW",Wolves,Premier League,2.7,5,1,9,2,8,66.7,25.0,,
2025,2425,Pablo Fornals,es ESP,"MF,FW",Betis,La Liga,20.3,13,23,26,15,146,33.3,46.2,,
2025,2425,Omari Forson,eng ENG,"MF,FW",Monza,Serie A,2.5,3,1,6,1,10,33.3,0.0,,
2025,2425,Fraser Forster,eng ENG,GK,Tottenham,Premier League,7.0,0,0,0,7,0,0.0,100.0,1.5,69.0
2025,2425,Héctor Fort,es ESP,DF,Barcelona,La Liga,6.5,8,6,12,16,26,62.5,30.0,,
2025,2425,Dimitri Foulquier,fr FRA,DF,Valencia,La Liga,25.5,31,16,43,86,97,66.7,39.4,,
2025,2425,Juan Foyth,ar ARG,DF,Villarreal,La Liga,16.9,15,19,8,119,65,68.8,59.4,,
2025,2425,Fran,es ESP,GK,Real Madrid,La Liga,1.0,0,0,0,2,0,,,-1.1,0.0
2025,2425,Matheus França,br BRA,"MF,FW",Crystal Palace,Premier League,0.6,0,1,1,1,3,,33.3,,
2025,2425,Alejandro Francés,es ESP,DF,Girona,La Liga,13.0,24,17,21,52,63,70.0,31.6,,
2025,2425,Przemysław Frankowski,pl POL,DF,Lens,Ligue 1,15.4,21,19,31,28,117,63.3,57.1,,
2025,2425,Enric Franquesa,es ESP,"DF,FW",Leganés,La Liga,6.8,9,5,9,12,12,69.2,50.0,,
2025,2425,Ryan Fraser,sct SCO,"FW,DF",Southampton,Premier League,3.4,2,1,2,9,8,66.7,40.0,,
2025,2425,Davide Frattesi,it ITA,MF,Inter,Serie A,12.9,8,5,10,14,31,55.6,43.5,,
2025,2425,Tyler Fredricson,eng ENG,DF,Manchester Utd,Premier League,1.8,3,1,2,11,8,50.0,58.3,,
2025,2425,Morten Frendrup,dk DEN,MF,Genoa,Serie A,34.5,61,47,23,57,106,43.6,44.8,,
2025,2425,Martin Frese,dk DEN,DF,Hellas Verona,Serie A,6.1,11,8,3,16,19,53.8,50.0,,
2025,2425,Remo Freuler,ch SUI,MF,Bologna,Serie A,35.6,40,38,16,57,208,41.8,50.0,,
2025,2425,Marco Friedl,at AUT,DF,Werder Bremen,Bundesliga,24.0,42,34,6,130,69,57.6,51.7,,
2025,2425,Marvin Friedrich,de GER,DF,Gladbach,Bundesliga,11.0,9,5,6,57,36,56.3,64.2,,
2025,2425,Jeremie Frimpong,nl NED,"DF,MF",Leverkusen,Bundesliga,25.7,25,8,29,22,55,55.2,33.3,,
2025,2425,Jorge de Frutos,es ESP,"FW,MF",Rayo Vallecano,La Liga,27.7,21,19,44,24,44,30.4,38.5,,
2025,2425,Darío Fuentes,es ESP,DF,Sevilla,La Liga,0.1,0,0,0,0,0,,,,
2025,2425,Chris Führich,de GER,"MF,FW",Stuttgart,Bundesliga,22.0,10,6,20,19,95,48.1,38.5,,
2025,2425,Shiō Fukuda,jp JPN,FW,Gladbach,Bundesliga,0.7,0,0,2,0,1,,50.0,,
2025,2425,Angelo Fulgini,fr FRA,"MF,FW",Lens,Ligue 1,11.6,10,2,15,3,69,37.5,37.5,,
2025,2425,Niclas Füllkrug,de GER,FW,West Ham,Premier League,8.8,3,1,7,16,14,75.0,42.9,,
2025,2425,Kyogo Furuhashi,jp JPN,FW,Rennes,Ligue 1,1.4,2,0,1,0,0,100.0,33.3,,
2025,2425,Manuel Fuster,es ESP,"FW,MF",Las Palmas,La Liga,11.1,11,4,17,17,71,53.6,18.8,,
2025,2425,Matteo Gabbia,it ITA,DF,Milan,Serie A,23.9,15,15,6,103,74,80.0,56.6,,
2025,2425,Tommaso Gabellini,it ITA,FW,Torino,Serie A,0.1,0,0,0,0,0,,,,
2025,2425,Tiago Gabriel,pt POR,DF,Lecce,Serie A,1.1,0,0,2,11,1,,83.3,,
2025,2425,Alessandro Gabrielloni,it ITA,"FW,MF",Como,Serie A,1.6,0,0,4,1,6,0.0,21.4,,
2025,2425,Gianluca Gaetano,it ITA,"MF,FW",Cagliari,Serie A,11.2,8,6,11,8,41,33.3,33.3,,
2025,2425,Roberto Gagliardini,it ITA,"MF,DF",Monza,Serie A,2.0,2,2,2,4,11,25.0,40.0,,
2025,2425,Cody Gakpo,nl NED,FW,Liverpool,Premier League,21.5,16,12,10,19,52,52.0,39.5,,
2025,2425,Javi Galán,es ESP,DF,Atlético Madrid,La Liga,19.8,31,12,24,47,54,51.0,50.0,,
2025,2425,Iñigo Ruiz de Galarreta,es ESP,MF,Athletic Club,La Liga,16.4,22,16,18,14,137,64.5,40.0,,
2025,2425,Conor Gallagher,eng ENG,MF,Atlético Madrid,La Liga,18.1,32,20,18,23,64,44.9,30.0,,
2025,2425,Antonino Gallo,it ITA,DF,Lecce,Serie A,29.0,42,20,32,133,107,54.8,41.3,,
2025,2425,Gauthier Gallon,fr FRA,GK,Rennes,Ligue 1,0.5,0,0,0,0,0,,,0.0,
2025,2425,Cristian Gamboa,cr CRC,DF,Bochum,Bundesliga,2.5,3,2,3,8,5,33.3,0.0,,
2025,2425,Idrissa Gana Gueye,sn SEN,MF,Everton,Premier League,34.0,80,48,22,36,145,58.6,61.5,,
2025,2425,Ignatius Ganago,cm CMR,"FW,MF",Nantes,Ligue 1,2.7,1,4,1,2,9,50.0,36.4,,
2025,2425,Silvère Ganvoula M'Boussy,cg CGO,FW,Monza,Serie A,3.6,0,1,4,5,4,0.0,55.6,,
2025,2425,Facundo Garcés,my MAS,DF,Alavés,La Liga,7.5,2,5,2,51,12,60.0,48.1,,
2025,2425,Aleix García,es ESP,MF,Leverkusen,Bundesliga,16.2,7,11,16,24,120,46.7,27.3,,
2025,2425,Álvaro García,es ESP,"FW,MF",Rayo Vallecano,La Liga,28.4,24,32,43,42,71,38.7,33.3,,
2025,2425,Andrés García,es ESP,"DF,MF",Aston Villa,Premier League,3.5,5,2,5,10,15,50.0,0.0,,
2025,2425,Eric García,es ESP,"DF,MF",Barcelona,La Liga,17.4,21,14,12,41,109,69.0,51.9,,
2025,2425,Fran Garcia,es ESP,DF,Real Madrid,La Liga,24.1,36,28,38,67,119,54.9,44.7,,
2025,2425,Gonzalo García,es ESP,"FW,DF",Real Madrid,La Liga,0.6,0,0,0,0,0,,100.0,,
2025,2425,Joan García,es ESP,GK,Espanyol,La Liga,38.0,0,0,1,18,1,0.0,95.5,7.7,75.5
2025,2425,Pablo Garcia,es ESP,FW,Betis,La Liga,0.4,0,0,1,0,0,,,,
2025,2425,Rubén García,es ESP,"FW,MF",Osasuna,La Liga,26.8,31,15,37,34,112,43.3,43.1,,
2025,2425,Ulisses Garcia,ch SUI,DF,Marseille,Ligue 1,10.3,11,8,15,18,53,28.6,73.9,,
2025,2425,Unai García,es ESP,DF,Osasuna,La Liga,0.7,0,0,0,1,3,,16.7,,
2025,2425,Alejandro Garnacho,ar ARG,"MF,FW",Manchester Utd,Premier League,24.4,18,13,54,11,56,32.4,11.1,,
2025,2425,James Garner,eng ENG,"MF,DF",Everton,Premier League,17.7,31,23,23,37,50,58.5,45.8,,
2025,2425,Yarek Gasiorowski,es ESP,DF,Valencia,La Liga,10.5,16,26,7,60,38,69.2,64.9,,
2025,2425,Federico Gatti,it ITA,DF,Juventus,Serie A,24.4,23,18,6,76,73,58.3,58.7,,
2025,2425,Gavi,es ESP,"MF,FW",Barcelona,La Liga,12.1,21,10,7,7,77,57.7,44.7,,
2025,2425,Paulo Gazzaniga,ar ARG,GK,Girona,La Liga,35.5,1,0,1,17,0,100.0,33.3,-4.6,65.7
2025,2425,Jean-Philippe Gbamin,ci CIV,MF,Nantes,Ligue 1,2.4,1,3,2,2,12,25.0,70.0,,
2025,2425,Mory Gbane,ci CIV,"DF,MF",Reims,Ligue 1,12.5,11,18,6,90,35,54.2,62.5,,
2025,2425,Yann Gboho,fr FRA,"MF,FW",Toulouse,Ligue 1,25.9,18,6,33,4,103,40.0,15.6,,
2025,2425,David de Gea,es ESP,GK,Fiorentina,Serie A,34.0,0,0,0,12,0,100.0,100.0,0.0,72.2
2025,2425,Viggo Gebel,de GER,MF,RB Leipzig,Bundesliga,0.2,0,0,0,0,0,,100.0,,
2025,2425,Lutsharel Geertruida,nl NED,DF,RB Leipzig,Bundesliga,17.3,24,16,12,59,93,48.4,66.7,,
2025,2425,Dennis Geiger,de GER,"MF,FW",Hoffenheim,Bundesliga,8.2,11,7,4,6,37,63.2,33.3,,
2025,2425,Valentin Gendrey,fr FRA,DF,Lecce,Serie A,2.0,2,2,0,1,5,100.0,25.0,,
2025,2425,Valentin Gendrey,fr FRA,DF,Hoffenheim,Bundesliga,15.7,12,15,17,53,49,61.1,52.0,,
2025,2425,Denis Genreau,au AUS,MF,Toulouse,Ligue 1,2.5,5,3,3,4,13,50.0,0.0,,
2025,2425,Tyrique George,eng ENG,FW,Chelsea,Premier League,2.0,0,2,2,1,3,66.7,0.0,,
2025,2425,Yannick Gerhardt,de GER,"MF,DF",Wolfsburg,Bundesliga,16.9,16,17,19,47,57,36.7,42.0,,
2025,2425,Max Geschwill,de GER,DF,Holstein Kiel,Bundesliga,14.2,21,30,18,53,58,73.7,40.0,,
2025,2425,Daniele Ghilardi,it ITA,DF,Hellas Verona,Serie A,22.5,29,30,10,106,57,61.0,50.0,,
2025,2425,Lautaro Gianetti,ar ARG,DF,Udinese,Serie A,9.8,10,15,1,49,19,70.0,71.4,,
2025,2425,Dimitris Giannoulis,gr GRE,DF,Augsburg,Bundesliga,29.4,32,47,54,75,104,59.1,28.1,,
2025,2425,Morgan Gibbs-White,eng ENG,MF,Nott'ham Forest,Premier League,31.1,22,23,27,29,164,51.5,42.1,,
2025,2425,Samuel Gigot,fr FRA,DF,Lazio,Serie A,7.6,3,13,2,36,12,0.0,78.3,,
2025,2425,Armin Gigovic,ba BIH,MF,Holstein Kiel,Bundesliga,21.1,13,21,13,33,50,23.8,48.6,,
2025,2425,Bryan Gil,es ESP,"FW,MF",Girona,La Liga,19.1,20,10,23,9,74,46.7,0.0,,
2025,2425,Mario Gila,es ESP,DF,Lazio,Serie A,30.5,37,28,11,115,157,66.1,51.6,,
2025,2425,Billy Gilmour,sct SCO,MF,Brighton,Premier League,1.1,3,0,0,1,11,75.0,,,
2025,2425,Billy Gilmour,sct SCO,MF,Napoli,Serie A,13.1,16,9,5,23,67,60.0,47.4,,
2025,2425,Benedikt Gimber,de GER,DF,Heidenheim,Bundesliga,29.7,46,31,16,131,46,60.3,55.9,,
2025,2425,Santiago Giménez,mx MEX,FW,Milan,Serie A,7.4,3,1,2,13,6,75.0,38.9,,
2025,2425,Gvidas Gineitis,lt LTU,MF,Torino,Serie A,15.9,15,18,26,32,36,52.0,43.8,,
2025,2425,Matthias Ginter,de GER,DF,Freiburg,Bundesliga,28.5,17,19,10,146,113,53.6,61.6,,
2025,2425,Jamie Gittens,eng ENG,"FW,MF",Dortmund,Bundesliga,19.7,19,10,22,4,42,77.8,41.7,,
2025,2425,Serge Gnabry,de GER,"FW,MF",Bayern Munich,Bundesliga,13.8,11,6,14,9,48,66.7,28.6,,
2025,2425,Ben Godfrey,eng ENG,DF,Ipswich Town,Premier League,1.8,0,2,3,3,4,100.0,100.0,,
2025,2425,Ben Godfrey,eng ENG,DF,Atalanta,Serie A,0.3,0,0,1,0,1,0.0,,,
2025,2425,Martial Godo,eng ENG,"FW,DF",Fulham,Premier League,0.3,0,1,2,0,3,,0.0,,
2025,2425,Saba Goglichidze,ge GEO,DF,Empoli,Serie A,28.2,37,33,13,97,45,49.0,34.1,,
2025,2425,Edoardo Goldaniga,it ITA,DF,Como,Serie A,28.1,21,33,10,102,81,72.2,59.8,,
2025,2425,Michael Golding,eng ENG,MF,Leicester City,Premier League,0.0,0,0,0,0,0,,,,
2025,2425,Pierluigi Gollini,it ITA,GK,Genoa,Serie A,7.0,0,0,0,2,0,,,-2.8,62.5
2025,2425,Aleksandr Golovin,ru RUS,"MF,FW",Monaco,Ligue 1,12.8,24,12,13,7,112,43.6,40.9,,
2025,2425,André Gomes,pt POR,MF,Lille,Ligue 1,14.2,13,6,11,11,101,35.5,56.3,,
2025,2425,Angel Gomes,eng ENG,MF,Lille,Ligue 1,8.2,6,0,8,2,49,16.7,45.5,,
2025,2425,João Gomes,br BRA,MF,Wolves,Premier League,33.0,71,25,24,33,165,43.6,29.7,,
2025,2425,Rodrigo Gomes,pt POR,"DF,FW",Wolves,Premier League,9.0,15,7,10,20,27,57.1,32.0,,
2025,2425,Toti Gomes,pt POR,DF,Wolves,Premier League,29.0,43,25,21,152,86,80.4,67.1,,
2025,2425,Carlos Gómez,co COL,"MF,DF",Rennes,Ligue 1,4.2,6,2,2,2,9,33.3,25.0,,
2025,2425,Dani Gómez,es ESP,FW,Valencia,La Liga,5.9,2,2,6,4,6,,22.6,,
2025,2425,Diego Gómez,py PAR,MF,Brighton,Premier League,5.7,13,8,9,10,27,54.5,71.4,,
2025,2425,Joe Gomez,eng ENG,DF,Liverpool,Premier League,5.8,10,7,2,20,35,68.8,69.2,,
2025,2425,Moi Gómez,es ESP,"MF,FW",Osasuna,La Liga,8.8,9,6,16,7,49,50.0,36.8,,
2025,2425,Sergi Gómez,es ESP,DF,Espanyol,La Liga,7.4,5,7,1,38,8,66.7,33.3,,
2025,2425,Sergio Gómez,es ESP,"MF,DF",Real Sociedad,La Liga,30.4,39,19,47,30,93,53.6,47.6,,
2025,2425,Unai Gómez,es ESP,"MF,FW",Athletic Club,La Liga,14.3,8,2,6,15,23,57.1,48.3,,
2025,2425,Tidiam Gomis,fr FRA,"MF,FW",RB Leipzig,Bundesliga,1.7,0,1,1,0,3,,25.0,,
2025,2425,Fabio González,es ESP,MF,Las Palmas,La Liga,0.6,0,0,3,0,6,0.0,100.0,,
2025,2425,Nicolás González,es ESP,MF,Manchester City,Premier League,8.4,6,8,5,21,50,54.5,57.1,,
2025,2425,Nicolás González,ar ARG,"FW,MF",Juventus,Serie A,19.4,13,9,24,37,69,36.0,55.7,,
2025,2425,Peter González,do DOM,"MF,FW",Getafe,La Liga,5.3,6,2,6,5,6,66.7,43.5,,
2025,2425,Urko González,es ESP,MF,Espanyol,La Liga,15.3,28,8,14,39,62,63.6,57.1,,
2025,2425,Urko González,es ESP,MF,Real Sociedad,La Liga,0.5,0,0,1,0,1,,0.0,,
2025,2425,Anthony Gordon,eng ENG,"FW,MF",Newcastle Utd,Premier League,27.0,18,7,38,9,98,32.4,50.0,,
2025,2425,Leon Goretzka,de GER,"MF,DF",Bayern Munich,Bundesliga,14.7,11,20,12,25,127,50.0,54.4,,
2025,2425,Mathieu Gorgelin,fr FRA,GK,Le Havre,Ligue 1,16.0,2,0,0,8,0,66.7,77.8,2.2,63.4
2025,2425,Andoni Gorosabel,es ESP,DF,Athletic Club,La Liga,16.5,28,18,21,62,51,66.7,41.7,,
2025,2425,Robin Gosens,de GER,DF,Fiorentina,Serie A,27.0,31,18,29,91,102,56.8,62.3,,
2025,2425,Robin Gosens,de GER,DF,Union Berlin,Bundesliga,1.0,0,1,0,2,4,0.0,63.6,,
2025,2425,Mario Götze,de GER,"MF,FW",Eint Frankfurt,Bundesliga,17.1,28,7,26,8,88,41.7,23.1,,
2025,2425,Amine Gouiri,dz ALG,"FW,MF",Marseille,Ligue 1,11.6,5,1,5,1,20,66.7,16.7,,
2025,2425,Amine Gouiri,dz ALG,"MF,FW",Rennes,Ligue 1,11.5,6,2,16,5,46,25.0,34.8,,
2025,2425,Lucas Gourna-Douath,fr FRA,MF,Roma,Serie A,2.5,4,0,2,2,9,33.3,0.0,,
2025,2425,Jeffrey Gouweleeuw,nl NED,DF,Augsburg,Bundesliga,32.7,28,35,10,183,142,67.5,63.9,,
2025,2425,Kamil Grabara,pl POL,GK,Wolfsburg,Bundesliga,28.7,0,0,0,16,2,0.0,100.0,1.7,65.7
2025,2425,Jonathan Gradit,fr FRA,DF,Lens,Ligue 1,23.5,23,25,11,122,127,57.5,59.3,,
2025,2425,José Gragera,es ESP,MF,Espanyol,La Liga,6.3,16,5,2,13,14,52.9,68.8,,
2025,2425,Samuel Grandsir,fr FRA,"MF,FW",Le Havre,Ligue 1,0.9,5,0,1,0,6,66.7,0.0,,
2025,2425,Alberto Grassi,it ITA,MF,Empoli,Serie A,24.5,21,33,14,43,74,63.6,58.0,,
2025,2425,Ryan Gravenberch,nl NED,MF,Liverpool,Premier League,35.1,35,60,15,59,181,57.1,65.0,,
2025,2425,Archie Gray,eng ENG,"DF,MF",Tottenham,Premier League,19.5,8,19,18,50,40,41.2,50.0,,
2025,2425,Jack Grealish,eng ENG,"FW,MF",Manchester City,Premier League,8.0,5,2,11,6,52,40.0,12.5,,
2025,2425,Jacob Greaves,eng ENG,DF,Ipswich Town,Premier League,24.5,21,21,4,148,69,62.9,67.5,,
2025,2425,Mason Greenwood,eng ENG,"FW,MF",Marseille,Ligue 1,31.2,18,12,26,5,157,41.0,53.3,,
2025,2425,Michael Gregoritsch,at AUT,FW,Freiburg,Bundesliga,7.1,2,1,8,10,19,20.0,47.7,,
2025,2425,Dominik Greif,sk SVK,GK,Mallorca,La Liga,31.0,0,0,1,13,0,,77.8,0.9,72.4
2025,2425,Antoine Griezmann,fr FRA,"FW,MF",Atlético Madrid,La Liga,27.4,17,6,39,23,143,24.1,47.7,,
2025,2425,Vincenzo Grifo,it ITA,"FW,MF",Freiburg,Bundesliga,27.0,22,9,29,23,128,44.1,48.4,,
2025,2425,Florian Grillitsch,at AUT,MF,Valladolid,La Liga,6.9,7,4,4,5,38,46.7,55.6,,
2025,2425,Florian Grillitsch,at AUT,MF,Hoffenheim,Bundesliga,6.7,9,8,9,18,44,57.1,31.8,,
2025,2425,Álex Grimaldo,es ESP,DF,Leverkusen,Bundesliga,29.3,14,16,59,43,160,38.1,48.5,,
2025,2425,Pascal Groß,de GER,"MF,DF",Dortmund,Bundesliga,25.9,28,9,33,30,178,29.4,42.9,,
